,Unnamed: 0,id,title,title_original,genres,director,keywords,cast,genre_empty
324,324,42122,Paul,Paul,"['Aventura', 'Comedia', 'Ciencia ficción']",['Greg Mottola'],"['san diego', 'alien', 'area 51', 'alien space craft', 'duringcreditsstinger', '1980s']","['Seth Rogen', 'Simon Pegg', 'Nick Frost', 'Jason Bateman', 'Kristen Wiig']",42
325,325,42255,Peeples,Peeples,['Comedia'],['Tina Gordon Chism'],"['duringcreditsstinger', 'woman director']","['Craig Robinson', 'Kerry Washington', 'David Alan Grier', 'S. Epatha Merkerson', 'Tyler James Williams']",11
326,326,42782,Última llamada,Phone Booth,"['Suspense', 'Drama']",['Joel Schumacher'],"['terrorist', 'phone booth', 'psychopath']","['Colin Farrell', 'Kiefer Sutherland', 'Forest Whitaker', 'Radha Mitchell', 'Katie Holmes']",21
327,327,43140,Planet 51,Planet 51,"['Ciencia ficción', 'Familia', 'Comedia', 'Aventura', 'Animación']","['Jorge Blanco', 'Javier Abad', 'Marcos Martínez']","['flying saucer', 'alien life-form', 'spaceship', 'alien', 'alien planet', 'planet', 'duringcreditsstinger']","['Dwayne Johnson', 'Seann William Scott', 'Jessica Biel', 'Justin Long', 'Gary Oldman']",66
328,328,43145,El planeta de los simios,Planet of the Apes,"['Ciencia ficción', 'Aventura', 'Drama', 'Acción']",['Franklin J. Schaffner'],"['human evolution', 'gorilla', 'bondage', 'space marine', 'chimp', 'slavery', 'space travel', 'time travel', 'dystopia', 'apocalypse', 'astronaut', 'ape', 'human subjugation']","['Charlton Heston', 'Roddy McDowall', 'Kim Hunter', 'Maurice Evans', 'James Daly']",50
358,358,47219,Código Gerónimo: La caza de Bin Laden,Seal Team Six: The Raid on Osama Bin Laden,"['Suspense', 'Acción', 'Crimen', 'Drama']",['John Stockwell'],"['osama bin laden', 'navy seal']","['Cam Gigandet', 'Kathleen Robertson', 'William Fichtner', 'Robert Knepper', 'Anson Mount']",41
359,359,47439,Selección Canina,Selección Canina,"['Animación', 'Familia']","['Carlos Pimentel', 'Nathan Sifuentes']",[],"['Fernando Luján', 'Plutarco Haza', 'Maite Perroni', 'Raúl Araiza', 'Sergio Corona']",24
360,360,47576,Serbian Scars,Serbian Scars,"['Acción', 'Suspense', 'Crimen']",['Brent Huff'],['mafia'],"['Vladimir Rajcic', 'Michael Madsen', 'Mark Dacascos', 'Steve Agnew', 'Sergej Trifunović']",32
361,361,47587,Serendipity,Serendipity,"['Comedia', 'Romance', 'Drama']",['Peter Chelsom'],"['soulmates', 'new love', 'book', 'dollar', 'fate', 'destiny', 'serendipity']","['John Cusack', 'Kate Beckinsale', 'Jeremy Piven', 'Bridget Moynahan', 'Eugene Levy']",31
362,362,47588,Serenity,Serenity,"['Ciencia ficción', 'Acción', 'Aventura', 'Suspense']",['Joss Whedon'],"['martial arts', 'telepathy', 'dystopia', 'spaceship', 'fugitive', 'based on tv series', 'planet', 'cannibal', 'operative', 'ex soldier', 'firefly']","['Nathan Fillion', 'Summer Glau', 'Gina Torres', 'Alan Tudyk', 'Morena Baccarin']",53
363,363,47686,Sex and Breakfast,Sex and Breakfast,"['Comedia', 'Drama', 'Romance']",['Miles Brandman'],"['sex', 'independent film', 'relationship']","['Macaulay Culkin', 'Kuno Becker', 'Eliza Dushku', 'Alexis Dziena']",31
364,364,48146,Raíces profundas,Shane,"['Drama', 'Western']",['George Stevens'],"['based on novel or book', 'gun', 'settler', 'gunfight', 'homestead', 'cattle ranch', 'gunfighter', 'cattleman', 'starting over']","['Alan Ladd', 'Jean Arthur', 'Van Heflin', 'Brandon De Wilde', 'Jack Palance']",20
365,365,48152,Shanghai Calling,Shanghai Calling,"['Romance', 'Comedia', 'Drama']",['Daniel Hsia'],[],"['Daniel Henney', 'Eliza Coupe', 'Bill Paxton', 'Alan Ruck', 'Zhu Shimao']",31
366,366,48179,Mandíbulas letales,Shark Lake,['Suspense'],['Jerry Dugan'],"['lake', 'shark attack']","['Dolph Lundgren', 'James Chalke', 'Sara Malakul Lane', 'Michael Aaron Milligan', 'Ibrahim Renno Jr.']",12
390,390,51516,Tercera Llamada,Tercera Llamada,"['Comedia', 'Drama']",['Francisco Franco'],"['theatre play', 'theater director', 'backstage', 'theatrical producer']","['Irene Azuela', 'Ricardo Blume', 'Anabel Ferreira', 'Karina Gidi', 'Rebecca Jones']",20
391,391,51780,Virgen a los 40,The 40 Year Old Virgin,"['Comedia', 'Romance']",['Judd Apatow'],"['first time', 'virgin', 'poker game', 'sex comedy']","['Steve Carell', 'Catherine Keener', 'Paul Rudd', 'Romany Malco', 'Seth Rogen']",22
392,392,51814,Retales de una vida,The Adderall Diaries,"['Acción', 'Drama', 'Suspense']",['Pamela Romanowsky'],"['based on novel or book', 'woman director']","['James Franco', 'Amber Heard', 'Ed Harris', 'Christian Slater', 'Wilmer Valderrama']",31
393,393,51866,El tormento y el éxtasis,The Agony and the Ecstasy,['Drama'],['Carol Reed'],"['pope', 'michelangelo', '16th century', 'italian renaissance']","['Charlton Heston', 'Rex Harrison', 'Diane Cilento', 'Harry Andrews', 'Alberto Lupo']",9
394,394,51941,The Architect,The Architect,['Drama'],['Matt Tauber'],['independent film'],"['Anthony LaPaglia', 'Viola Davis', 'Isabella Rossellini', 'Hayden Panettiere', 'Sebastian Stan']",9
395,395,52067,The Battle of Shaker Heights,The Battle of Shaker Heights,"['Comedia', 'Drama', 'Romance']","['Kyle Rankin', 'Efram Potelle']","['fantasy', 'enemy', 'sister', 'high school', 'battlefield', 'bully', 'teenager', 'strategy', 'addict']","['Shia LaBeouf', 'Elden Henson', 'Amy Smart', 'Billy Kay', 'Kathleen Quinlan']",31
396,396,52193,La gran boda,The Big Wedding,['Comedia'],['Justin Zackham'],"['adoption', 'wife', 'marriage', 'wedding', 'divorce', 'family', 'biological mother', 'husband']","['Robert De Niro', 'Diane Keaton', 'Katherine Heigl', 'Amanda Seyfried', 'Topher Grace']",11
397,397,52232,The Black Rider: Revelation Road,The Black Rider: Revelation Road,"['Acción', 'Drama', 'Fantasía', 'Suspense']",['Gabriel Sabloff'],"['christian', 'faith', 'wasteland', 'prophet']","['David A.R. White', 'Kevin Sorbo', 'Brian Bosworth', 'James Denton', 'Michael Bailey Smith']",43
398,398,52370,Los puentes de Toko-Ri,The Bridges at Toko-Ri,"['Acción', 'Drama', 'Bélica', 'Romance']",['Mark Robson'],"['korea', 'jet pilot']","['William Holden', 'Grace Kelly', 'Fredric March', 'Mickey Rooney', 'Robert Strauss']",40
399,399,52505,El cambiazo,The Change-Up,['Comedia'],['David Dobkin'],"['jealousy', 'chance', 'wish', 'change', 'man change', 'co-worker', 'body-swap']","['Olivia Wilde', 'Ryan Reynolds', 'Jason Bateman', 'Leslie Mann', 'Mircea Monroe']",11
425,425,53404,El fantasma y la señora Muir,The Ghost and Mrs. Muir,"['Fantasía', 'Romance', 'Misterio']",['Joseph L. Mankiewicz'],"['sea', 'captain', 'book', 'bedroom', 'widow', 'cottage', 'dog', 'seaside', 'ghost', ""children's book"", 'solitude', 'cad']","['Gene Tierney', 'Rex Harrison', 'George Sanders', 'Edna Best', 'Vanessa Brown']",35
426,426,53419,The Girl Can't Help It,The Girl Can't Help It,"['Comedia', 'Música']",['Frank Tashlin'],['blonde'],"['Jayne Mansfield', 'Tom Ewell', ""Edmond O'Brien"", 'Julie London', 'Ray Anthony']",21
427,427,53436,El dador de recuerdos,The Giver,"['Drama', 'Ciencia ficción']",['Phillip Noyce'],"['based on novel or book', 'new love', 'dystopia', 'memory', 'black and white', 'teenager', 'town', 'alternate world', 'color', 'based on young adult novel']","['Brenton Thwaites', 'Jeff Bridges', 'Odeya Rush', 'Meryl Streep', 'Alexander Skarsgård']",28
429,429,53536,The Great Ghost Rescue,The Great Ghost Rescue,"['Familia', 'Fantasía', 'Terror']",['Yann Samuell'],[],"['Jason Isaacs', 'Georgia Groome', 'Toby Hall', 'Otto Farrant', 'Stephen Churchett']",33
430,430,53584,El grito,The Grudge,"['Terror', 'Misterio', 'Suspense']",['Takashi Shimizu'],"['nurse', 'house', 'remake', 'curse', 'old woman', 'catatonia']","['Sarah Michelle Gellar', 'Jason Behr', 'Clea DuVall', 'Bill Pullman', 'William Mapother']",34
431,431,53644,El incidente,The Happening,"['Suspense', 'Ciencia ficción']",['M. Night Shyamalan'],"['tree', 'natural disaster', 'crisis', 'park', 'strange behavior']","['Mark Wahlberg', 'Zooey Deschanel', 'John Leguizamo', 'Spencer Breslin', 'Betty Buckley']",31
432,432,53743,Deuda de honor,The Homesman,"['Western', 'Drama']",['Tommy Lee Jones'],"['dancing', 'based on novel or book', 'revenge', 'native american', 'violence', 'wild west', 'driven insane', 'abusive marriage', 'refused services', 'prison wagon', 'lost in the desert', 'buffalo skin']","['Hilary Swank', 'Tommy Lee Jones', 'Grace Gummer', 'Meryl Streep', 'Miranda Otto']",20
433,433,53758,A por ellas (Los sofocos),The Hot Flashes,['Comedia'],['Susan Seidelman'],"['sport', 'basketball', 'middle aged woman', 'woman director']","['Brooke Shields', 'Daryl Hannah', 'Virginia Madsen', 'Camryn Manheim', 'Wanda Sykes']",11
434,434,53901,El albergue de la sexta felicidad,The Inn of the Sixth Happiness,"['Bélica', 'Drama']",['Mark Robson'],"['biography', 'based on a true story']","['Ingrid Bergman', 'Curd Jürgens', 'Burt Kwouk', 'Robert Donat', 'Tsai Chin']",19
435,435,53916,Los becarios,The Internship,['Comedia'],['Shawn Levy'],"['usa', 'job interview', 'rivalry', 'loss of job', 'intern', 'new job', 'laid off', 'transamerica pyramid', 'google']","['Owen Wilson', 'Vince Vaughn', 'Will Ferrell', 'Rose Byrne', 'Aasif Mandvi']",11
462,462,56060,Cazador de forajidos,The Tin Star,"['Romance', 'Western']",['Anthony Mann'],"['mixed race child', 'seamstress', 'hanging posse', 'two guns belt']","['Henry Fonda', 'Anthony Perkins', 'Betsy Palmer', 'Michel Ray', 'Neville Brand']",22
463,463,56089,Transporter,The Transporter,"['Acción', 'Crimen', 'Suspense']","['Louis Leterrier', 'Corey Yuen']","['car journey', 'transportation', 'human trafficking', 'car']","['Jason Statham', 'Shu Qi', 'François Berléand', 'Matt Schulze', 'Ric Young']",32
464,464,56147,Crepúsculo la saga 3: Eclipse,The Twilight Saga: Eclipse,"['Aventura', 'Fantasía', 'Drama', 'Romance']",['David Slade'],"['vampire', 'graduation', 'bite', 'immortality', 'werewolf', 'supernatural creature', 'based on young adult novel']","['Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner', 'Ashley Greene', 'Peter Facinelli']",44
465,465,56180,The Undefeated,The Undefeated,['Documental'],['Stephen K. Bannon'],[],"['Sarah Palin', 'Pamela Anderson', 'Mark Ballas', 'Roseanne Barr', 'Joy Behar']",14
466,466,56310,El maestro del agua,The Water Diviner,"['Bélica', 'Drama']",['Russell Crowe'],"['istanbul', 'australia', 'post world war i', 'farmer', 'missing in action', 'missing son', 'gallipoli campaign', 'inspired by true events']","['Russell Crowe', 'Olga Kurylenko', 'Yılmaz Erdoğan', 'Cem Yılmaz', 'Jai Courtney']",19
467,467,56499,The Adventures of Chris Fable,The Adventures of Chris Fable,"['Acción', 'Drama', 'Aventura', 'Fantasía']",['Andrew Wiest'],[],"['Solomon Ray', 'Robert Milo Andrus', 'Robert Bear', 'Larry Laverty']",43
468,468,56838,Tierra en la lengua,Tierra en la lengua,['Drama'],['Rubén Mendoza'],"['son', 'father']","['Jairo Salcedo', 'Gabriel Mejía', 'Alma Rodríguez', 'Richard Córdoba']",9
469,469,56853,Tiger House,Tiger House,"['Acción', 'Crimen', 'Drama', 'Suspense']",['Tom Daley'],"['robbery', 'fire', 'murder', 'teenage girl', 'blood', 'pregnancy', 'home invasion', 'hiding', 'death', 'crossbow']","['Kaya Scodelario', 'Ed Skrein', 'Dougray Scott', 'Brandon Auret', 'Langley Kirkwood']",41
470,470,56976,Titanic,Titanic,"['Drama', 'Romance', 'Suspense']",['James Cameron'],"['iceberg', 'ship', 'panic', 'titanic', 'ocean liner', 'epic', 'rich woman poor man', 'love', 'disaster', 'tragic love', 'class differences', 'imax', 'star crossed lovers', 'steerage', 'rich snob', 'inspired by true events']","['Kate Winslet', 'Leonardo DiCaprio', 'Billy Zane', 'Kathy Bates', 'Frances Fisher']",32
471,471,57074,Todas para uno,Todas para uno,['Comedia'],['Harold Trompetero'],[],"['Santiago Alarcón', 'Alejandro Riaño', 'Jessica Cediel', 'María Helena Döering']",11
499,499,60212,Vive la France,Vive la France,['Comedia'],['Michaël Youn'],[],"['Michaël Youn', 'José Garcia', 'Isabelle Funaro', 'Ary Abittan', 'Jérôme Commandeur']",11
500,500,60300,El coronel Von Ryan,Von Ryan's Express,"['Acción', 'Drama', 'Historia', 'Suspense', 'Bélica']",['Mark Robson'],"['italian', 'switzerland', 'world war ii', 'prisoner of war', 'german', 'nazi', 'frontier', 'escape', 'train', '1940s']","['Frank Sinatra', 'Trevor Howard', 'Raffaella Carrà', 'Brad Dexter', 'Sergio Fantoni']",53
501,501,60496,Wanted,वांटेड,"['Acción', 'Comedia', 'Crimen', 'Suspense']",['Prabhu Deva'],['gang war'],"['Salman Khan', 'Ayesha Takia', 'Mahesh Manjrekar', 'Prakash Raj', 'Vinod Khanna']",43
502,502,60497,Wanted (Se busca),Wanted,"['Acción', 'Suspense', 'Crimen']",['Timur Bekmambetov'],"['loss of loved one', 'assassin', 'secret society', 'mission of murder', 'revenge']","['James McAvoy', 'Angelina Jolie', 'Morgan Freeman', 'Thomas Kretschmann', 'Terence Stamp']",32
503,503,60594,Agua para elefantes,Water for Elephants,"['Drama', 'Romance']",['Francis Lawrence'],"['based on novel or book', 'elephant', 'clown', 'great depression', 'elephant trainer', 'veterinary']","['Reese Witherspoon', 'Robert Pattinson', 'Christoph Waltz', 'Hal Holbrook', 'Richard Brake']",20
504,504,60603,Waterworld,Waterworld,"['Acción', 'Aventura', 'Ciencia ficción']",['Kevin Reynolds'],"['diving', 'ocean', 'tattoo', 'sailboat', 'mutant', 'water', 'post-apocalyptic', 'pirate', 'oil tanker', 'environmental disaster', 'reluctant hero']","['Kevin Costner', 'Dennis Hopper', 'Jeanne Tripplehorn', 'R. D. Call', 'Gerard Murphy']",41
505,505,60776,Qué esperar cuando estás esperando,What to Expect When You're Expecting,"['Romance', 'Comedia', 'Drama']",['Kirk Jones'],"['based on novel or book', 'adoption', 'pregnant', 'miscarriage', 'expectant father', 'pregnant wife', 'vomiting', 'expecting twins', 'open air cinema', 'giving birth']","['Cameron Diaz', 'Jennifer Lopez', 'Elizabeth Banks', 'Anna Kendrick', 'Brooklyn Decker']",31
506,506,60836,Cuando los mundos chocan,When Worlds Collide,['Ciencia ficción'],['Rudolph Maté'],"['space travel', 'rocket', 'destruction of earth']","['Richard Derr', 'Barbara Rush', 'Larry Keating', 'John Hoyt', 'Frank Cady']",19
507,507,61039,Río salvaje,Wild River,"['Drama', 'Historia', 'Romance']",['Elia Kazan'],"['based on novel or book', 'river', 'flooding', 'tennessee', 'dam', '1930s', 'land dispute']","['Montgomery Clift', 'Lee Remick', 'Jo Van Fleet', 'Albert Salmi', 'Jay C. Flippen']",32
508,508,61091,El chico de tu vida,Win a Date with Tad Hamilton!,"['Comedia', 'Romance']",[],"['celebrity', 'romantic comedy', 'movie star']",[],22
533,533,65225,Arma perfecta,The Perfect Weapon,"['Acción', 'Drama']",['Mark DiSalle'],[],"['Jeff Speakman', 'John Dye', 'Mako', 'James Hong', 'Mariska Hargitay']",19
534,534,65659,Rise of the Legend,黄飞鸿之英雄有梦,"['Acción', 'Drama']",['Roy Chow Hin-Yeung'],"['martial arts', 'kung fu', 'wu shu', 'huang feihong']","['Eddie Peng', 'AngelaBaby', 'Sammo Hung', 'Tony Leung Ka-Fai', 'Jing Boran']",19
535,535,65740,Snowtime!,La guerre des tuques 3D,"['Animación', 'Familia', 'Comedia']","['François Brisson', 'Jean-François Pouliot']","['small town', 'winter', 'ice', 'remake', 'tragedy', 'snow', 'dog', 'kids', 'snowball fight']","['Mariloup Wolfe', 'Sophie Cadieux', 'Hélène Bourgeois Leclerc', ""Nicholas Savard L'Herbier"", 'Anne Casabonne']",35
536,536,65807,Monster Hunt,捉妖记,"['Acción', 'Comedia', 'Fantasía']",['Raman Hui'],"['monster', 'monstruo', 'favorito']","['Bai Baihe', 'Jing Boran', 'Jiang Wu', 'Elaine Jin', 'Wallace Chung']",33
537,537,65823,Una vida secreta,His Secret Family,"['Drama', 'Crimen', 'Suspense']",['Michael Feifer'],[],"['Haylie Duff', ""David O'Donnell"", 'Parker Stevenson', 'Jennifer Aspen', 'Mekenna Melvin']",31
538,538,66739,La serie Divergente: Leal,Allegiant,"['Aventura', 'Ciencia ficción', 'Acción', 'Misterio']",['Robert Schwentke'],"['based on novel or book', 'revolution', 'dystopia', 'sequel', 'dystopian future', 'based on young adult novel']","['Shailene Woodley', 'Theo James', 'Zoë Kravitz', 'Miles Teller', 'Naomi Watts']",53
539,539,66748,Cien años de perdón,Cien años de perdón,"['Crimen', 'Suspense']",['Daniel Calparsoro'],"['coma', 'government', 'tunnel', 'steal', 'accident']","['Luis Tosar', 'Raúl Arévalo', 'Marian Álvarez', 'Nani Jiménez', 'Rodrigo de la Serna']",22
540,540,66778,Jóvenes sicarios,Mercury Plains,"['Acción', 'Aventura', 'Drama']",['Charles Burmeister'],"['mexico', 'fbi', 'illegal drugs', 'digging']","['Scott Eastwood', 'Angela Sarafyan', 'Nick Chinlund', 'Mike Gassaway', 'Keith Poulson']",31
541,541,66800,The Perfect Match,The Perfect Match,"['Comedia', 'Romance']",['Bille Woodruff'],"['bet', 'match', 'playboy', 'fear of commitment', 'best friend']","['Terrence Jenkins', 'Paula Patton', 'Kali Hawk', 'Lauren London', 'Brandy Norwood']",22
543,543,67287,Forsaken,Forsaken,"['Drama', 'Western']",['Jon Cassar'],"['wild west', '19th century']","['Demi Moore', 'Kiefer Sutherland', 'Donald Sutherland', 'Brian Cox', 'Siobhan Williams']",20
570,570,69610,1 Contra Todos,1 Contra Todos,['Drama'],['Breno Silveira '],"['contra', 'um', 'todos']","['Júlio Andrade', 'Sacha Bali', 'Roberto Birindelli', 'Felipe de Paula', 'Luiz Carlos Estrela']",9
571,571,70240,Ingenua inocencia,Good Kids,['Comedia'],['Chris McCoy'],"['graduation', 'student']","['Nicholas Braun', 'Zoey Deutch', 'Mateo Arias', 'Israel Broussard', 'Julia Garner']",11
573,573,70316,Mi Amiga del Parque,Mi Amiga del Parque,"['Comedia', 'Drama']",['Ana Katz'],['woman director'],"['Julieta Zylberberg', 'Ana Katz', 'Daniel Hendler', 'Andrés Milicich', 'Mirella Pascual']",20
574,574,70859,Un hombre de altura,Un homme à la hauteur,"['Comedia', 'Romance']",['Laurent Tirard'],[],"['Jean Dujardin', 'Virginie Efira', 'Cédric Kahn', 'César Domboy', 'Stéphanie Papanian']",22
575,575,70861,El hogar de Miss Peregrine para niños peculiares,Miss Peregrine's Home for Peculiar Children,"['Drama', 'Fantasía', 'Aventura', 'Familia']",['Tim Burton'],"['wales', 'shapeshifting', 'falcon', 'time travel', ""children's home"", 'orphan', 'super power', '1940s', 'based on young adult novel']","['Eva Green', 'Asa Butterfield', 'Samuel L. Jackson', 'Judi Dench', 'Rupert Everett']",44
576,576,70865,Matar a Reagan,Killing Reagan,['Drama'],['Rod Lurie'],[],"['Tim Matheson', 'Cynthia Nixon', 'Kyle S. More', 'Mike Pniewski', 'Rebecca Tilney']",9
577,577,71014,Quackerz,Quackerz,['Animación'],['Victor Lakisov'],"['witch', 'island', 'legend', 'good vs evil', 'anthropomorphism', 'personification', 'secrecy']","['Robbie Daymond', 'Andrea Becker', 'Evelina Bledans', 'Michael Gross', 'Jesse Corti']",13
578,578,71113,A Belle for Christmas,A Belle for Christmas,['Familia'],['Jason Dallas'],[],"['Dean Cain', 'Kristy Swanson', 'Jet Jurgensmeyer', 'Haylie Duff', 'Meyrick Murphy']",11
579,579,71118,Christmas Eve,Christmas Eve,"['Comedia', 'Familia', 'Romance']",['Mitch Davis'],"['power outage', 'stuck in elevator', 'elevator', 'christmas']","['Patrick Stewart', 'Cheryl Hines', 'Gary Cole', 'Jon Heder', 'James Roday']",33
580,580,71119,Christmas Under Wraps,Christmas Under Wraps,"['Película de TV', 'Romance']",['Peter Sullivan'],['christmas'],"['Candace Cameron Bure', ""David O'Donnell"", 'Brian Doyle-Murray', 'Robert Pine', 'Joyce Cohen']",29
607,607,74554,Rings,Rings,['Terror'],['F. Javier Gutiérrez'],"['hallucination', 'investigation', 'supernatural', 'sequel', 'suspense', 'curse', 'vhs', 'death', 'maggot', 'seven days', 'video tape']","['Matilda Anna Ingrid Lutz', 'Alex Roe', 'Johnny Galecki', 'Aimee Teegarden', 'Bonnie Morgan']",10
608,608,74557,El bebé jefazo,The Boss Baby,"['Animación', 'Comedia', 'Familia']",['Tom McGrath'],"['baby', 'family relationships', 'sibling rivalry', 'unreliable narrator', '3d', 'baby brother']","['Alec Baldwin', 'Steve Buscemi', 'Miles Bakshi', 'Jimmy Kimmel', 'Lisa Kudrow']",35
609,609,74614,Horizontes azules,The Far Horizons,"['Acción', 'Historia', 'Western', 'Romance']",['Rudolph Maté'],"['historical figure', 'riverboat']","['Fred MacMurray', 'Charlton Heston', 'Donna Reed', 'Barbara Hale', 'William Demarest']",44
611,611,74636,El viajante,فروشنده,"['Drama', 'Suspense']",['Asghar Farhadi'],"['rape', 'trauma', 'theatre play', 'assault', 'attack', 'apartment', 'tehran', 'death of a salesman']","['Shahab Hosseini', 'Taraneh Alidoosti', 'Babak Karimi', 'Mina Sadati', 'Mehdi Koushki']",21
612,612,74642,El valle de la venganza,In a Valley of Violence,"['Crimen', 'Suspense', 'Western', 'Acción']",['Ti West'],"['civil war', 'revenge', 'murder', 'violence', 'killer', 'dog', 'cowboy']","['Ethan Hawke', 'Taissa Farmiga', 'James Ransone', 'Karen Gillan', 'John Travolta']",43
613,613,74652,Neruda,Neruda,['Drama'],['Pablo Larraín'],"['biography', 'latinx lead', 'neruda']","['Gael García Bernal', 'Luis Gnecco', 'Mercedes Morán', 'Emilio Gutiérrez Caba', 'Diego Muñoz']",9
614,614,74668,The Beatles: Eight days a week,The Beatles: Eight Days a Week - The Touring Years,"['Documental', 'Música']",['Ron Howard'],[],"['Paul McCartney', 'Ringo Starr', 'John Lennon', 'George Harrison', 'Larry Kane']",24
615,615,74739,Ordinary World,Ordinary World,"['Comedia', 'Drama']",['Lee Kirk'],[],"['Billie Joe Armstrong', 'Fred Armisen', 'Judy Greer', 'Selma Blair', 'Chris Messina']",20
616,616,75036,The Day Will Come,Der kommer en dag,['Drama'],['Jesper W. Nielsen'],"['brother', 'orphanage', 'escape', 'strict teacher', 'rules', 'abuse']","['Lars Mikkelsen', 'Sofie Gråbøl', 'Harald Kaiser Hermann', 'Albert Rudbeck Lindhardt', 'Lars Ranthe']",9
617,617,75257,Aliados,Allied,"['Acción', 'Drama', 'Bélica', 'Romance', 'Suspense']",[],"['spy', 'resistance', 'world war ii', 'nazi', 'french', 'war', 'love', 'north africa', '1940s', 'french woman']",[],52
642,642,77684,¡Chicas! ¡Chicas! ¡Chicas!,Girls! Girls! Girls!,"['Comedia', 'Música', 'Romance']",['Norman Taurog'],"['captain', 'charter boat']","['Elvis Presley', 'Stella Stevens', 'Jeremy Slate', 'Laurel Goodwin', 'Benson Fong']",32
643,643,78066,El infiltrado (Larceny),Larceny,"['Acción', 'Suspense']",['R. Ellis Frazier'],"['prison', 'mexico', 'stolen money', 'heist']","['Dolph Lundgren', 'Corbin Bernsen', 'Louis Mandylor', 'Isaac C. Singleton Jr.', 'Jocelyn Osorio']",22
644,644,78119,Muy duro de matar,End of a Gun,"['Acción', 'Crimen', 'Suspense']",['Keoni Waxman'],"['martial arts', 'blood', 'violence', 'security guard', 'aikido', 'kingpin']","['Steven Seagal', 'Jonathan Rosenthal', 'Ovidiu Niculescu', 'Alexandre Nguyen', 'Florin Piersic Jr.']",32
645,645,78120,Proyecto Swap,Weaponized,"['Suspense', 'Acción', 'Ciencia ficción']",['Timothy Woodward Jr.'],[],"['Tom Sizemore', 'Mickey Rourke', 'Taylor Cole', 'Johnny Messner', 'Jon Foo']",41
646,646,78149,La cura del bienestar,A Cure for Wellness,"['Terror', 'Misterio', 'Ciencia ficción', 'Suspense']",['Gore Verbinski'],"['switzerland', 'mountain', 'therapist', 'health', 'darkness', 'wellness', 'employee', 'patient', 'spa', 'violence', 'drugs', 'remote', 'swiss alps', 'treatment', 'cure', 'accident', 'wellness center', 'institute', 'incertitude']","['Dane DeHaan', 'Jason Isaacs', 'Mia Goth', 'Adrian Schiller', 'Celia Imrie']",53
647,647,78164,Eliminadores,Eliminators,['Acción'],['James Nunn'],"['london england', 'martial arts', 'assassin', 'kidnapping', 'daughter', 'revenge', 'fighting', 'widower', 'agent', 'hit man', 'wrong address']","['Scott Adkins', 'Stuart Bennett', 'Daniel Caltagirone', 'James Cosmo', 'Mehmet Ferda']",10
648,648,78187,Mesa 19,Table 19,"['Comedia', 'Drama']",['Jeffrey Blitz'],"['misfit', 'wedding reception', 'wedding', 'rebound', 'dumped by boyfriend', 'wedding guest']","['Anna Kendrick', 'Craig Robinson', 'June Squibb', 'Lisa Kudrow', 'Stephen Merchant']",20
649,649,78199,Wilson,Wilson,['Comedia'],['Craig Johnson'],"['naivety', 'oddball', 'daughter', 'misfit', 'dog', 'divorcee', 'based on graphic novel', 'middle aged man']","['Woody Harrelson', 'Laura Dern', 'Isabella Amara', 'Judy Greer', 'Cheryl Hines']",11
650,650,78383,Assassin's Creed,Assassin's Creed,"['Acción', 'Aventura', 'Ciencia ficción']",['Justin Kurzel'],"['assassination', 'spain', 'assassin', 'secret society', 'brotherhood', 'chase', 'parkour', 'memory', 'religion', 'based on video game', 'corporate conspiracy', 'genetic memory']","['Michael Fassbender', 'Marion Cotillard', 'Jeremy Irons', 'Brendan Gleeson', 'Charlotte Rampling']",41
651,651,78386,Ghost in the Shell: El alma de la máquina,Ghost in the Shell,"['Acción', 'Ciencia ficción', 'Suspense', 'Drama']",['Rupert Sanders'],"['philosophy', 'cyborg', 'hacker', 'strong woman', 'investigation', 'suspense', 'female protagonist', 'cyberpunk', 'terrorism', 'evolution', 'dystopian future', 'network', '3d', 'based on anime', 'inner journey', 'prosthesis']","['Scarlett Johansson', 'Pilou Asbæk', 'Michael Pitt', 'Chin Han', 'Juliette Binoche']",50
678,678,82913,"Mune, el guardián de la luna","Mune, le gardien de la lune","['Animación', 'Ciencia ficción']","['Alexandre Heboyan', 'Benoît Philippon', 'Alexandre de La Patellière']",['moon'],"['Michael Gregorio', 'Omar Sy', 'Izïa Higelin', 'Patrick Préjean', 'Féodor Atkine']",32
679,679,83228,xXx: Reactivated,xXx: Return of Xander Cage,"['Acción', 'Aventura', 'Crimen']",['D.J. Caruso'],"['tattoo', 'spy', 'extreme sports', 'airplane', 'secret agent', 'parachute', 'swimming pool', 'sequel', 'back from the dead', 'free fall']","['Vin Diesel', 'Ice Cube', 'Samuel L. Jackson', 'Toni Collette', 'Ruby Rose']",32
680,680,83945,Una historia de venganza,Aftermath,"['Drama', 'Suspense']",['Elliott Lester'],"['airport', 'depression', 'secret', 'sadness', 'forgiveness', 'airplane', 'mental breakdown', 'investigation', 'vigilante', 'flight', 'revenge', 'grief', 'tragedy', 'lawyer', 'airplane crash', 'drinking', 'death', 'air traffic control', 'based on true events', 'accusation']","['Arnold Schwarzenegger', 'Scoot McNairy', 'Maggie Grace', 'Judah Nelson', 'Larry Sullivan']",21
